 frequency       v(inoise_spectrum) v(onoise_spectrum)
 1.40400000e+11  1.75628864e-02  1.04020817e-03 
 1.40480000e+11  1.73521287e-02  1.04030400e-03 
 1.40560000e+11  1.71426415e-02  1.04040172e-03 
 1.40640000e+11  1.69344351e-02  1.04050140e-03 
 1.40720000e+11  1.67275200e-02  1.04060310e-03 
 1.40800000e+11  1.65219067e-02  1.04070689e-03 
 1.40880000e+11  1.63176055e-02  1.04081285e-03 
 1.40960000e+11  1.61146271e-02  1.04092107e-03 
 1.41040000e+11  1.59129819e-02  1.04103162e-03 
 1.41120000e+11  1.57126805e-02  1.04114459e-03 
 1.41200000e+11  1.55137334e-02  1.04126007e-03 
 1.41280000e+11  1.53161512e-02  1.04137815e-03 
 1.41360000e+11  1.51199446e-02  1.04149893e-03 
 1.41440000e+11  1.49251242e-02  1.04162251e-03 
 1.41520000e+11  1.47317005e-02  1.04174899e-03 
 1.41600000e+11  1.45396844e-02  1.04187848e-03 
 1.41680000e+11  1.43490865e-02  1.04201110e-03 
 1.41760000e+11  1.41599176e-02  1.04214696e-03 
 1.41840000e+11  1.39721883e-02  1.04228619e-03 
 1.41920000e+11  1.37859095e-02  1.04242892e-03 
 1.42000000e+11  1.36010920e-02  1.04257526e-03 
 1.42080000e+11  1.34177465e-02  1.04272537e-03 
 1.42160000e+11  1.32358840e-02  1.04287939e-03 
 1.42240000e+11  1.30555153e-02  1.04303746e-03 
 1.42320000e+11  1.28766513e-02  1.04319974e-03 
 1.42400000e+11  1.26993029e-02  1.04336639e-03 
 1.42480000e+11  1.25234812e-02  1.04353757e-03 
 1.42560000e+11  1.23491971e-02  1.04371346e-03 
 1.42640000e+11  1.21764615e-02  1.04389424e-03 
 1.42720000e+11  1.20052857e-02  1.04408009e-03 
 1.42800000e+11  1.18356806e-02  1.04427120e-03 
 1.42880000e+11  1.16676574e-02  1.04446778e-03 
 1.42960000e+11  1.15012272e-02  1.04467002e-03 
 1.43040000e+11  1.13364011e-02  1.04487815e-03 
 1.43120000e+11  1.11731904e-02  1.04509238e-03 
 1.43200000e+11  1.10116063e-02  1.04531295e-03 
 1.43280000e+11  1.08516601e-02  1.04554008e-03 
 1.43360000e+11  1.06933630e-02  1.04577402e-03 
 1.43440000e+11  1.05367263e-02  1.04601502e-03 
 1.43520000e+11  1.03817615e-02  1.04626334e-03 
 1.43600000e+11  1.02284798e-02  1.04651925e-03 
 1.43680000e+11  1.00768927e-02  1.04678302e-03 
 1.43760000e+11  9.92701159e-03  1.04705492e-03 
 1.43840000e+11  9.77884783e-03  1.04733526e-03 
 1.43920000e+11  9.63241289e-03  1.04762432e-03 
 1.44000000e+11  9.48771821e-03  1.04792241e-03 
 1.44080000e+11  9.34477523e-03  1.04822983e-03 
 1.44160000e+11  9.20359541e-03  1.04854690e-03 
 1.44240000e+11  9.06419016e-03  1.04887395e-03 
 1.44320000e+11  8.92657091e-03  1.04921129e-03 
 1.44400000e+11  8.79074904e-03  1.04955925e-03 
 1.44480000e+11  8.65673591e-03  1.04991818e-03 
 1.44560000e+11  8.52454282e-03  1.05028841e-03 
 1.44640000e+11  8.39418102e-03  1.05067028e-03 
